PAIS,SEXO,RAZA,ANALFABETOS,ALFABETOS,ID_Demografia,ID_Zona
EL SALVADOR,mujeres,GARIFUNAS,1197,5869,19858,1
EL SALVADOR,mujeres,GARIFUNAS,1130,6422,19859,1
EL SALVADOR,mujeres,GARIFUNAS,475,3127,19860,1
EL SALVADOR,mujeres,GARIFUNAS,869,7342,19861,1
EL SALVADOR,mujeres,GARIFUNAS,2742,5742,19862,1
EL SALVADOR,mujeres,GARIFUNAS,502,6779,19863,1
EL SALVADOR,mujeres,GARIFUNAS,368,2611,19864,1
EL SALVADOR,mujeres,GARIFUNAS,2054,4789,19865,1
EL SALVADOR,mujeres,GARIFUNAS,175,5430,19866,1
EL SALVADOR,mujeres,GARIFUNAS,1317,3435,19867,1
EL SALVADOR,mujeres,GARIFUNAS,1257,5877,19868,1
EL SALVADOR,mujeres,GARIFUNAS,1703,2382,19869,1
EL SALVADOR,mujeres,GARIFUNAS,156,3730,19870,1
EL SALVADOR,mujeres,GARIFUNAS,1416,6899,19871,1
EL SALVADOR,mujeres,GARIFUNAS,2482,4623,19872,1
EL SALVADOR,mujeres,GARIFUNAS,2907,4375,19873,1
EL SALVADOR,mujeres,GARIFUNAS,372,4504,19874,1
EL SALVADOR,mujeres,GARIFUNAS,629,6542,19875,1
EL SALVADOR,mujeres,GARIFUNAS,26,3857,19876,1
EL SALVADOR,mujeres,GARIFUNAS,46,3779,19877,1
EL SALVADOR,mujeres,GARIFUNAS,1708,2264,19878,1
EL SALVADOR,mujeres,GARIFUNAS,1814,3487,19879,1
EL SALVADOR,mujeres,GARIFUNAS,331,4229,19880,1
EL SALVADOR,mujeres,GARIFUNAS,1117,4161,19881,1
EL SALVADOR,mujeres,GARIFUNAS,404,8254,19882,1
EL SALVADOR,mujeres,GARIFUNAS,799,1936,19883,1
EL SALVADOR,mujeres,GARIFUNAS,2896,5008,19884,1
EL SALVADOR,mujeres,GARIFUNAS,2587,5487,19885,1
EL SALVADOR,mujeres,GARIFUNAS,1068,5833,19886,1
EL SALVADOR,mujeres,GARIFUNAS,174,4314,19887,1
EL SALVADOR,mujeres,GARIFUNAS,32,1425,19888,1
EL SALVADOR,mujeres,GARIFUNAS,941,5438,19889,1
EL SALVADOR,mujeres,GARIFUNAS,1224,5934,19890,1
EL SALVADOR,mujeres,GARIFUNAS,386,5871,19891,1
EL SALVADOR,mujeres,GARIFUNAS,1143,5903,19892,1
EL SALVADOR,mujeres,GARIFUNAS,648,4795,19893,1
EL SALVADOR,mujeres,GARIFUNAS,434,6612,19894,1
EL SALVADOR,mujeres,GARIFUNAS,1965,4636,19895,1
EL SALVADOR,mujeres,GARIFUNAS,453,6661,19896,1
EL SALVADOR,mujeres,GARIFUNAS,1090,3011,19897,1
EL SALVADOR,mujeres,GARIFUNAS,807,3824,19898,1
EL SALVADOR,mujeres,GARIFUNAS,502,2787,19899,1
EL SALVADOR,mujeres,GARIFUNAS,623,4304,19900,1
EL SALVADOR,mujeres,GARIFUNAS,832,4304,19901,1
EL SALVADOR,mujeres,GARIFUNAS,268,2604,19902,1
EL SALVADOR,mujeres,GARIFUNAS,336,5172,19903,1
EL SALVADOR,mujeres,GARIFUNAS,700,2525,19904,1
EL SALVADOR,mujeres,GARIFUNAS,21,1551,19905,1
EL SALVADOR,mujeres,GARIFUNAS,1062,7717,19906,1
EL SALVADOR,mujeres,GARIFUNAS,755,2139,19907,1
EL SALVADOR,mujeres,GARIFUNAS,67,4158,19908,1
EL SALVADOR,mujeres,GARIFUNAS,1897,4969,19909,1
EL SALVADOR,mujeres,GARIFUNAS,2958,4159,19910,1
EL SALVADOR,mujeres,GARIFUNAS,462,3491,19911,1
EL SALVADOR,mujeres,GARIFUNAS,2571,1926,19912,1
EL SALVADOR,mujeres,GARIFUNAS,800,3977,19913,1
EL SALVADOR,mujeres,GARIFUNAS,510,3114,19914,1
EL SALVADOR,mujeres,GARIFUNAS,798,4566,19915,1
EL SALVADOR,mujeres,GARIFUNAS,2623,6722,19916,1
EL SALVADOR,mujeres,GARIFUNAS,1724,6248,19917,1
EL SALVADOR,mujeres,GARIFUNAS,1068,3855,19918,1
EL SALVADOR,mujeres,GARIFUNAS,2937,3157,19919,1
EL SALVADOR,mujeres,GARIFUNAS,2573,3923,19920,1
EL SALVADOR,mujeres,GARIFUNAS,1137,5821,19921,1
EL SALVADOR,mujeres,GARIFUNAS,1972,1044,19922,1
EL SALVADOR,mujeres,GARIFUNAS,585,4987,19923,1
EL SALVADOR,mujeres,GARIFUNAS,993,6436,19924,1
EL SALVADOR,mujeres,GARIFUNAS,625,6366,19925,1
EL SALVADOR,mujeres,GARIFUNAS,1584,5657,19926,1
EL SALVADOR,mujeres,GARIFUNAS,2583,7513,19927,1
EL SALVADOR,mujeres,GARIFUNAS,2632,6891,19928,1
EL SALVADOR,mujeres,GARIFUNAS,1446,2073,19929,1
EL SALVADOR,mujeres,GARIFUNAS,989,3586,19930,1
EL SALVADOR,mujeres,GARIFUNAS,82,6716,19931,1
EL SALVADOR,mujeres,GARIFUNAS,1576,5599,19932,1
EL SALVADOR,mujeres,GARIFUNAS,2243,6128,19933,1
EL SALVADOR,mujeres,GARIFUNAS,822,4847,19934,1
EL SALVADOR,mujeres,GARIFUNAS,634,5406,19935,1
EL SALVADOR,mujeres,GARIFUNAS,106,5132,19936,1
EL SALVADOR,mujeres,GARIFUNAS,1084,3678,19937,1
EL SALVADOR,mujeres,GARIFUNAS,1884,3020,19938,1
EL SALVADOR,mujeres,GARIFUNAS,2527,4271,19939,1
EL SALVADOR,mujeres,GARIFUNAS,531,2692,19940,1
EL SALVADOR,mujeres,GARIFUNAS,1290,6338,19941,1
EL SALVADOR,mujeres,GARIFUNAS,2657,6582,19942,1
EL SALVADOR,mujeres,GARIFUNAS,1096,4413,19943,1
EL SALVADOR,mujeres,GARIFUNAS,1848,4642,19944,1
EL SALVADOR,mujeres,GARIFUNAS,79,5730,19945,1
EL SALVADOR,mujeres,GARIFUNAS,1416,4190,19946,1
EL SALVADOR,mujeres,GARIFUNAS,1250,5690,19947,1
EL SALVADOR,mujeres,GARIFUNAS,267,5530,19948,1
EL SALVADOR,mujeres,GARIFUNAS,1168,3443,19949,1
EL SALVADOR,mujeres,GARIFUNAS,556,3305,19950,1
EL SALVADOR,mujeres,GARIFUNAS,2084,4353,19951,1
EL SALVADOR,mujeres,GARIFUNAS,2728,3724,19952,1
EL SALVADOR,mujeres,GARIFUNAS,194,6067,19953,1
EL SALVADOR,mujeres,GARIFUNAS,2718,4836,19954,1
EL SALVADOR,mujeres,GARIFUNAS,590,5433,19955,1
EL SALVADOR,mujeres,GARIFUNAS,87,4081,19956,1
EL SALVADOR,mujeres,GARIFUNAS,2470,4715,19957,1
EL SALVADOR,mujeres,GARIFUNAS,2212,4340,19958,1
EL SALVADOR,mujeres,GARIFUNAS,314,5931,19959,1
EL SALVADOR,mujeres,GARIFUNAS,1583,6591,19960,1
EL SALVADOR,mujeres,GARIFUNAS,2089,4795,19961,1
EL SALVADOR,mujeres,GARIFUNAS,876,3932,19962,1
EL SALVADOR,mujeres,GARIFUNAS,168,5992,19963,1
EL SALVADOR,mujeres,GARIFUNAS,2478,4373,19964,1
EL SALVADOR,mujeres,GARIFUNAS,414,5292,19965,1
EL SALVADOR,mujeres,GARIFUNAS,788,5258,19966,1
EL SALVADOR,mujeres,GARIFUNAS,2165,4056,19967,1
EL SALVADOR,mujeres,GARIFUNAS,92,3537,19968,1
EL SALVADOR,mujeres,GARIFUNAS,2210,2690,19969,1
EL SALVADOR,mujeres,GARIFUNAS,1976,2557,19970,1
EL SALVADOR,mujeres,GARIFUNAS,1574,4541,19971,1
EL SALVADOR,mujeres,GARIFUNAS,2490,5841,19972,1
EL SALVADOR,mujeres,GARIFUNAS,2488,3752,19973,1
EL SALVADOR,mujeres,GARIFUNAS,1100,4329,19974,1
EL SALVADOR,mujeres,GARIFUNAS,1508,4538,19975,1
EL SALVADOR,mujeres,GARIFUNAS,998,4454,19976,1
EL SALVADOR,mujeres,GARIFUNAS,330,5933,19977,1
EL SALVADOR,mujeres,GARIFUNAS,684,1348,19978,1
EL SALVADOR,mujeres,GARIFUNAS,869,4216,19979,1
EL SALVADOR,mujeres,GARIFUNAS,347,5997,19980,1
EL SALVADOR,mujeres,GARIFUNAS,2369,6572,19981,1
EL SALVADOR,mujeres,GARIFUNAS,394,6071,19982,1
EL SALVADOR,mujeres,GARIFUNAS,789,5919,19983,1
EL SALVADOR,mujeres,GARIFUNAS,2225,3742,19984,1
EL SALVADOR,mujeres,GARIFUNAS,974,4975,19985,1
EL SALVADOR,mujeres,GARIFUNAS,1084,4294,19986,1
EL SALVADOR,mujeres,GARIFUNAS,1079,8468,19987,1
EL SALVADOR,mujeres,GARIFUNAS,2235,1659,19988,1
EL SALVADOR,mujeres,GARIFUNAS,1053,5431,19989,1
EL SALVADOR,mujeres,GARIFUNAS,649,2947,19990,1
EL SALVADOR,mujeres,GARIFUNAS,2377,5433,19991,1
EL SALVADOR,mujeres,GARIFUNAS,2454,4238,19992,1
EL SALVADOR,mujeres,GARIFUNAS,1798,5478,19993,1
EL SALVADOR,mujeres,GARIFUNAS,2339,3399,19994,1
EL SALVADOR,mujeres,GARIFUNAS,1108,3417,19995,1
EL SALVADOR,mujeres,GARIFUNAS,1358,4469,19996,1
EL SALVADOR,mujeres,GARIFUNAS,2678,3286,19997,1
EL SALVADOR,mujeres,GARIFUNAS,1627,4351,19998,1
EL SALVADOR,mujeres,GARIFUNAS,964,6112,19999,1
EL SALVADOR,mujeres,GARIFUNAS,832,5469,20000,1
EL SALVADOR,mujeres,GARIFUNAS,1800,2690,20001,1
EL SALVADOR,mujeres,GARIFUNAS,2837,5299,20002,1
EL SALVADOR,mujeres,GARIFUNAS,1645,4120,20003,1
EL SALVADOR,mujeres,GARIFUNAS,1105,6165,20004,1
EL SALVADOR,mujeres,GARIFUNAS,1688,3037,20005,1
EL SALVADOR,mujeres,GARIFUNAS,2451,4923,20006,1
EL SALVADOR,mujeres,GARIFUNAS,63,4668,20007,1
EL SALVADOR,mujeres,GARIFUNAS,1169,4324,20008,1
EL SALVADOR,mujeres,GARIFUNAS,2363,5886,20009,1
EL SALVADOR,mujeres,GARIFUNAS,1042,7074,20010,1
EL SALVADOR,mujeres,GARIFUNAS,84,5427,20011,1
EL SALVADOR,mujeres,GARIFUNAS,2645,4119,20012,1
EL SALVADOR,mujeres,GARIFUNAS,906,3782,20013,1
EL SALVADOR,mujeres,GARIFUNAS,1950,3087,20014,1
EL SALVADOR,mujeres,GARIFUNAS,2266,5853,20015,1
EL SALVADOR,mujeres,GARIFUNAS,2773,5612,20016,1
EL SALVADOR,mujeres,GARIFUNAS,899,5251,20017,1
EL SALVADOR,mujeres,GARIFUNAS,1982,5776,20018,1
EL SALVADOR,mujeres,GARIFUNAS,1728,1876,20019,1
EL SALVADOR,mujeres,GARIFUNAS,2783,3092,20020,1
EL SALVADOR,mujeres,GARIFUNAS,896,4457,20021,1
EL SALVADOR,mujeres,GARIFUNAS,207,4395,20022,1
EL SALVADOR,mujeres,GARIFUNAS,786,6211,20023,1
EL SALVADOR,mujeres,GARIFUNAS,1456,5496,20024,1
EL SALVADOR,mujeres,GARIFUNAS,957,5360,20025,1
EL SALVADOR,mujeres,GARIFUNAS,2840,2335,20026,1
EL SALVADOR,mujeres,GARIFUNAS,200,6097,20027,1
EL SALVADOR,mujeres,GARIFUNAS,974,4343,20028,1
EL SALVADOR,mujeres,GARIFUNAS,1934,5080,20029,1
EL SALVADOR,mujeres,GARIFUNAS,2046,5293,20030,1
EL SALVADOR,mujeres,GARIFUNAS,1533,5170,20031,1
EL SALVADOR,mujeres,GARIFUNAS,2037,1578,20032,1
EL SALVADOR,mujeres,GARIFUNAS,1439,2427,20033,1
EL SALVADOR,mujeres,GARIFUNAS,2310,5886,20034,1
EL SALVADOR,mujeres,GARIFUNAS,2477,2896,20035,1
EL SALVADOR,mujeres,GARIFUNAS,120,6587,20036,1
EL SALVADOR,mujeres,GARIFUNAS,992,2779,20037,1
EL SALVADOR,mujeres,GARIFUNAS,2274,4050,20038,1
EL SALVADOR,mujeres,GARIFUNAS,404,3537,20039,1
EL SALVADOR,mujeres,GARIFUNAS,951,5987,20040,1
EL SALVADOR,mujeres,GARIFUNAS,1962,5735,20041,1
EL SALVADOR,mujeres,GARIFUNAS,1989,6236,20042,1
EL SALVADOR,mujeres,GARIFUNAS,2639,3913,20043,1
EL SALVADOR,mujeres,GARIFUNAS,2275,4202,20044,1
EL SALVADOR,mujeres,GARIFUNAS,1300,5534,20045,1
EL SALVADOR,mujeres,GARIFUNAS,2689,3474,20046,1
EL SALVADOR,mujeres,GARIFUNAS,2920,5613,20047,1
EL SALVADOR,mujeres,GARIFUNAS,1918,6663,20048,1
EL SALVADOR,mujeres,GARIFUNAS,2286,4548,20049,1
EL SALVADOR,mujeres,GARIFUNAS,598,6600,20050,1
EL SALVADOR,mujeres,GARIFUNAS,1400,3030,20051,1
EL SALVADOR,mujeres,GARIFUNAS,2041,2573,20052,1
EL SALVADOR,mujeres,GARIFUNAS,240,3876,20053,1
EL SALVADOR,mujeres,GARIFUNAS,1682,3749,20054,1
EL SALVADOR,mujeres,GARIFUNAS,580,5497,20055,1
Nicaragua,mujeres,GARIFUNAS,528,3047,20056,1
Nicaragua,mujeres,GARIFUNAS,1901,5082,20057,1
Nicaragua,mujeres,GARIFUNAS,687,5072,20058,1
Nicaragua,mujeres,GARIFUNAS,1814,4660,20059,1
Nicaragua,mujeres,GARIFUNAS,2182,5306,20060,1
Nicaragua,mujeres,GARIFUNAS,596,2473,20061,1
Nicaragua,mujeres,GARIFUNAS,702,3274,20062,1
Nicaragua,mujeres,GARIFUNAS,96,4050,20063,1
Nicaragua,mujeres,GARIFUNAS,1156,3695,20064,1
Nicaragua,mujeres,GARIFUNAS,392,3263,20065,1
Nicaragua,mujeres,GARIFUNAS,2215,4581,20066,1
Nicaragua,mujeres,GARIFUNAS,2171,5261,20067,1
Nicaragua,mujeres,GARIFUNAS,1583,4943,20068,1
Nicaragua,mujeres,GARIFUNAS,1274,4388,20069,1
Nicaragua,mujeres,GARIFUNAS,249,2832,20070,1
Nicaragua,mujeres,GARIFUNAS,867,3861,20071,1
Nicaragua,mujeres,GARIFUNAS,1400,1360,20072,1
Nicaragua,mujeres,GARIFUNAS,2592,3028,20073,1
Nicaragua,mujeres,GARIFUNAS,1957,4791,20074,1
Nicaragua,mujeres,GARIFUNAS,1283,6555,20075,1
Nicaragua,mujeres,GARIFUNAS,1452,5745,20076,1
Nicaragua,mujeres,GARIFUNAS,968,6351,20077,1
Nicaragua,mujeres,GARIFUNAS,2661,3533,20078,1
Nicaragua,mujeres,GARIFUNAS,1016,2755,20079,1
Nicaragua,mujeres,GARIFUNAS,2426,5428,20080,1
Nicaragua,mujeres,GARIFUNAS,1261,7090,20081,1
Nicaragua,mujeres,GARIFUNAS,1489,3080,20082,1
Nicaragua,mujeres,GARIFUNAS,745,3941,20083,1
Nicaragua,mujeres,GARIFUNAS,2742,5467,20084,1
Nicaragua,mujeres,GARIFUNAS,636,4843,20085,1
Nicaragua,mujeres,GARIFUNAS,760,2050,20086,1
Nicaragua,mujeres,GARIFUNAS,1651,3487,20087,1
Nicaragua,mujeres,GARIFUNAS,2135,4057,20088,1
Nicaragua,mujeres,GARIFUNAS,1462,5882,20089,1
Nicaragua,mujeres,GARIFUNAS,1523,4971,20090,1
Nicaragua,mujeres,GARIFUNAS,2866,3717,20091,1
Nicaragua,mujeres,GARIFUNAS,57,6330,20092,1
Nicaragua,mujeres,GARIFUNAS,934,5495,20093,1
Nicaragua,mujeres,GARIFUNAS,1475,5604,20094,1
Nicaragua,mujeres,GARIFUNAS,2265,5998,20095,1
Nicaragua,mujeres,GARIFUNAS,1719,4170,20096,1
Nicaragua,mujeres,GARIFUNAS,2766,3162,20097,1
Nicaragua,mujeres,GARIFUNAS,1503,1017,20098,1
Nicaragua,mujeres,GARIFUNAS,2954,4627,20099,1
Nicaragua,mujeres,GARIFUNAS,223,6332,20100,1
Nicaragua,mujeres,GARIFUNAS,2826,7491,20101,1
Nicaragua,mujeres,GARIFUNAS,2913,5148,20102,1
Nicaragua,mujeres,GARIFUNAS,707,7099,20103,1
Nicaragua,mujeres,GARIFUNAS,2429,4068,20104,1
Nicaragua,mujeres,GARIFUNAS,72,5703,20105,1
Nicaragua,mujeres,GARIFUNAS,2919,5257,20106,1
Nicaragua,mujeres,GARIFUNAS,180,3493,20107,1
Nicaragua,mujeres,GARIFUNAS,1678,7196,20108,1
Nicaragua,mujeres,GARIFUNAS,2661,5604,20109,1
Nicaragua,mujeres,GARIFUNAS,510,5356,20110,1
Nicaragua,mujeres,GARIFUNAS,1730,6375,20111,1
Nicaragua,mujeres,GARIFUNAS,1064,2066,20112,1
Nicaragua,mujeres,GARIFUNAS,103,5709,20113,1
Nicaragua,mujeres,GARIFUNAS,2708,5034,20114,1
Nicaragua,mujeres,GARIFUNAS,406,4116,20115,1
Nicaragua,mujeres,GARIFUNAS,1351,5552,20116,1
Nicaragua,mujeres,GARIFUNAS,1476,6497,20117,1
Nicaragua,mujeres,GARIFUNAS,2762,4888,20118,1
Nicaragua,mujeres,GARIFUNAS,1695,2782,20119,1
Nicaragua,mujeres,GARIFUNAS,2845,4642,20120,1
Nicaragua,mujeres,GARIFUNAS,1647,4391,20121,1
Nicaragua,mujeres,GARIFUNAS,1681,3510,20122,1
Nicaragua,mujeres,GARIFUNAS,415,5995,20123,1
Nicaragua,mujeres,GARIFUNAS,1787,6349,20124,1
Nicaragua,mujeres,GARIFUNAS,2893,3559,20125,1
Nicaragua,mujeres,GARIFUNAS,2752,4514,20126,1
Nicaragua,mujeres,GARIFUNAS,2559,4977,20127,1
Nicaragua,mujeres,GARIFUNAS,231,2681,20128,1
Nicaragua,mujeres,GARIFUNAS,520,5835,20129,1
Nicaragua,mujeres,GARIFUNAS,2815,4837,20130,1
Nicaragua,mujeres,GARIFUNAS,2233,4087,20131,1
Nicaragua,mujeres,GARIFUNAS,142,4984,20132,1
Nicaragua,mujeres,GARIFUNAS,1288,3295,20133,1
Nicaragua,mujeres,GARIFUNAS,232,5758,20134,1
Nicaragua,mujeres,GARIFUNAS,621,5442,20135,1
Nicaragua,mujeres,GARIFUNAS,144,7684,20136,1
Nicaragua,mujeres,GARIFUNAS,1946,5872,20137,1
Nicaragua,mujeres,GARIFUNAS,2117,6563,20138,1
Nicaragua,mujeres,GARIFUNAS,1183,5540,20139,1
Nicaragua,mujeres,GARIFUNAS,757,5030,20140,1
Nicaragua,mujeres,GARIFUNAS,959,4615,20141,1
Nicaragua,mujeres,GARIFUNAS,2537,4641,20142,1
Nicaragua,mujeres,GARIFUNAS,1755,5800,20143,1
Nicaragua,mujeres,GARIFUNAS,311,5252,20144,1
Nicaragua,mujeres,GARIFUNAS,259,3921,20145,1
Nicaragua,mujeres,GARIFUNAS,2874,1637,20146,1
Nicaragua,mujeres,GARIFUNAS,1206,3816,20147,1
Nicaragua,mujeres,GARIFUNAS,228,5937,20148,1
Nicaragua,mujeres,GARIFUNAS,2663,3052,20149,1
Nicaragua,mujeres,GARIFUNAS,1495,6654,20150,1
Nicaragua,mujeres,GARIFUNAS,2415,4243,20151,1
Nicaragua,mujeres,GARIFUNAS,1443,4277,20152,1
Nicaragua,mujeres,GARIFUNAS,90,2777,20153,1
Nicaragua,mujeres,GARIFUNAS,404,4550,20154,1
Nicaragua,mujeres,GARIFUNAS,2902,5249,20155,1
Nicaragua,mujeres,GARIFUNAS,1808,3666,20156,1
Nicaragua,mujeres,GARIFUNAS,2717,2999,20157,1
Nicaragua,mujeres,GARIFUNAS,423,3489,20158,1
Nicaragua,mujeres,GARIFUNAS,286,5458,20159,1
Nicaragua,mujeres,GARIFUNAS,1522,3394,20160,1
Nicaragua,mujeres,GARIFUNAS,436,5561,20161,1
Nicaragua,mujeres,GARIFUNAS,1853,3345,20162,1
Nicaragua,mujeres,GARIFUNAS,2715,7431,20163,1
Nicaragua,mujeres,GARIFUNAS,397,3875,20164,1
Nicaragua,mujeres,GARIFUNAS,985,6264,20165,1
Nicaragua,mujeres,GARIFUNAS,2720,2747,20166,1
Nicaragua,mujeres,GARIFUNAS,882,3244,20167,1
Nicaragua,mujeres,GARIFUNAS,2196,3221,20168,1
Nicaragua,mujeres,GARIFUNAS,1495,1646,20169,1
Nicaragua,mujeres,GARIFUNAS,774,4833,20170,1
Nicaragua,mujeres,GARIFUNAS,1465,5395,20171,1
Nicaragua,mujeres,GARIFUNAS,2032,3975,20172,1
Nicaragua,mujeres,GARIFUNAS,1924,5588,20173,1
Nicaragua,mujeres,GARIFUNAS,2381,6139,20174,1
Nicaragua,mujeres,GARIFUNAS,2280,5292,20175,1
Nicaragua,mujeres,GARIFUNAS,2996,6374,20176,1
Nicaragua,mujeres,GARIFUNAS,1577,3456,20177,1
Nicaragua,mujeres,GARIFUNAS,1264,2680,20178,1
Nicaragua,mujeres,GARIFUNAS,1242,3927,20179,1
Nicaragua,mujeres,GARIFUNAS,1502,1517,20180,1
Nicaragua,mujeres,GARIFUNAS,2686,3834,20181,1
Nicaragua,mujeres,GARIFUNAS,2040,6857,20182,1
Nicaragua,mujeres,GARIFUNAS,1222,5569,20183,1
Nicaragua,mujeres,GARIFUNAS,1700,5564,20184,1
Nicaragua,mujeres,GARIFUNAS,497,4189,20185,1
Nicaragua,mujeres,GARIFUNAS,1777,2787,20186,1
Nicaragua,mujeres,GARIFUNAS,2440,3602,20187,1
Nicaragua,mujeres,GARIFUNAS,587,4539,20188,1
Nicaragua,mujeres,GARIFUNAS,959,3869,20189,1
Nicaragua,mujeres,GARIFUNAS,2056,3841,20190,1
Nicaragua,mujeres,GARIFUNAS,1229,4255,20191,1
Nicaragua,mujeres,GARIFUNAS,2091,5581,20192,1
Nicaragua,mujeres,GARIFUNAS,2995,3332,20193,1
Nicaragua,mujeres,GARIFUNAS,1103,5918,20194,1
Nicaragua,mujeres,GARIFUNAS,1474,4718,20195,1
Nicaragua,mujeres,GARIFUNAS,1472,5761,20196,1
Nicaragua,mujeres,GARIFUNAS,2409,3884,20197,1
Nicaragua,mujeres,GARIFUNAS,485,3712,20198,1
Nicaragua,mujeres,GARIFUNAS,2018,4061,20199,1
Nicaragua,mujeres,GARIFUNAS,1062,5141,20200,1
Nicaragua,mujeres,GARIFUNAS,2319,5358,20201,1
Nicaragua,mujeres,GARIFUNAS,705,2748,20202,1
Nicaragua,mujeres,GARIFUNAS,533,3667,20203,1
Nicaragua,mujeres,GARIFUNAS,861,2857,20204,1
Nicaragua,mujeres,GARIFUNAS,1735,5103,20205,1
Nicaragua,mujeres,GARIFUNAS,1789,3564,20206,1
Costa Rica,mujeres,GARIFUNAS,1967,2740,20207,1
Costa Rica,mujeres,GARIFUNAS,2747,3098,20208,1
Costa Rica,mujeres,GARIFUNAS,1129,5886,20209,1
Costa Rica,mujeres,GARIFUNAS,142,1950,20210,1
Costa Rica,mujeres,GARIFUNAS,1387,3268,20211,1
Costa Rica,mujeres,GARIFUNAS,507,4442,20212,1
Costa Rica,mujeres,GARIFUNAS,1489,5560,20213,1
Costa Rica,mujeres,GARIFUNAS,786,4809,20214,1
Costa Rica,mujeres,GARIFUNAS,1095,2778,20215,1
Costa Rica,mujeres,GARIFUNAS,2680,7655,20216,1
Costa Rica,mujeres,GARIFUNAS,1804,2254,20217,1
Costa Rica,mujeres,GARIFUNAS,1117,4913,20218,1
Costa Rica,mujeres,GARIFUNAS,530,6313,20219,1
Costa Rica,mujeres,GARIFUNAS,2407,4931,20220,1
Costa Rica,mujeres,GARIFUNAS,766,4905,20221,1
Costa Rica,mujeres,GARIFUNAS,309,1924,20222,1
Costa Rica,mujeres,GARIFUNAS,1475,1681,20223,1
Costa Rica,mujeres,GARIFUNAS,2608,4709,20224,1
Costa Rica,mujeres,GARIFUNAS,410,2648,20225,1
Costa Rica,mujeres,GARIFUNAS,1523,7259,20226,1
Costa Rica,mujeres,GARIFUNAS,837,1972,20227,1
Costa Rica,mujeres,GARIFUNAS,651,5359,20228,1
Costa Rica,mujeres,GARIFUNAS,2896,3954,20229,1
Costa Rica,mujeres,GARIFUNAS,2967,5781,20230,1
Costa Rica,mujeres,GARIFUNAS,1635,3166,20231,1
Costa Rica,mujeres,GARIFUNAS,128,6158,20232,1
Costa Rica,mujeres,GARIFUNAS,775,5236,20233,1
Costa Rica,mujeres,GARIFUNAS,1305,3844,20234,1
Costa Rica,mujeres,GARIFUNAS,1013,6642,20235,1
Costa Rica,mujeres,GARIFUNAS,1716,4152,20236,1
Costa Rica,mujeres,GARIFUNAS,120,4901,20237,1
Costa Rica,mujeres,GARIFUNAS,2420,1742,20238,1
Costa Rica,mujeres,GARIFUNAS,762,6318,20239,1
Costa Rica,mujeres,GARIFUNAS,2845,8144,20240,1
Costa Rica,mujeres,GARIFUNAS,1092,4322,20241,1
Costa Rica,mujeres,GARIFUNAS,1694,1707,20242,1
Costa Rica,mujeres,GARIFUNAS,934,2702,20243,1
Costa Rica,mujeres,GARIFUNAS,1971,3652,20244,1
Costa Rica,mujeres,GARIFUNAS,814,5028,20245,1
Costa Rica,mujeres,GARIFUNAS,1379,3006,20246,1
Costa Rica,mujeres,GARIFUNAS,706,3669,20247,1
Costa Rica,mujeres,GARIFUNAS,2326,5175,20248,1
Costa Rica,mujeres,GARIFUNAS,2067,5036,20249,1
Costa Rica,mujeres,GARIFUNAS,2671,3511,20250,1
Costa Rica,mujeres,GARIFUNAS,796,6175,20251,1
Costa Rica,mujeres,GARIFUNAS,664,2342,20252,1
Costa Rica,mujeres,GARIFUNAS,1433,2935,20253,1
Costa Rica,mujeres,GARIFUNAS,665,5134,20254,1
Costa Rica,mujeres,GARIFUNAS,2774,5940,20255,1
Costa Rica,mujeres,GARIFUNAS,1156,6617,20256,1
Costa Rica,mujeres,GARIFUNAS,1341,6035,20257,1
Costa Rica,mujeres,GARIFUNAS,2981,4770,20258,1
Costa Rica,mujeres,GARIFUNAS,1345,4813,20259,1
Costa Rica,mujeres,GARIFUNAS,1269,3218,20260,1
Costa Rica,mujeres,GARIFUNAS,1708,3947,20261,1
Costa Rica,mujeres,GARIFUNAS,1992,3802,20262,1
Costa Rica,mujeres,GARIFUNAS,1869,3329,20263,1
Costa Rica,mujeres,GARIFUNAS,329,3718,20264,1
Costa Rica,mujeres,GARIFUNAS,2215,3318,20265,1
Costa Rica,mujeres,GARIFUNAS,1074,4640,20266,1
Costa Rica,mujeres,GARIFUNAS,1740,3018,20267,1
HONDURAS,mujeres,GARIFUNAS,2350,4126,20268,1
HONDURAS,mujeres,GARIFUNAS,528,4297,20269,1
HONDURAS,mujeres,GARIFUNAS,2679,3538,20270,1
HONDURAS,mujeres,GARIFUNAS,1333,4293,20271,1
HONDURAS,mujeres,GARIFUNAS,1742,5528,20272,1
HONDURAS,mujeres,GARIFUNAS,2590,4236,20273,1
HONDURAS,mujeres,GARIFUNAS,2131,4501,20274,1
HONDURAS,mujeres,GARIFUNAS,1754,4292,20275,1
HONDURAS,mujeres,GARIFUNAS,2011,1353,20276,1
HONDURAS,mujeres,GARIFUNAS,1546,4441,20277,1
HONDURAS,mujeres,GARIFUNAS,420,5103,20278,1
HONDURAS,mujeres,GARIFUNAS,852,2645,20279,1
HONDURAS,mujeres,GARIFUNAS,2584,1122,20280,1
HONDURAS,mujeres,GARIFUNAS,2430,6095,20281,1
HONDURAS,mujeres,GARIFUNAS,353,1923,20282,1
HONDURAS,mujeres,GARIFUNAS,2533,5717,20283,1
HONDURAS,mujeres,GARIFUNAS,911,4439,20284,1
HONDURAS,mujeres,GARIFUNAS,2037,5997,20285,1
