PARTIDO,ANALFABETOS,ID_Resultado,ID_Eleccion,ID_Partido
PHT,2501,13984,1,1
PHT,40,13985,1,1
PHT,2505,13986,1,1
PHT,1546,13987,1,1
PHT,193,13988,1,1
PHT,2764,13989,1,1
PHT,1670,13990,1,1
PHT,2139,13991,1,1
PHT,640,13992,1,1
PHT,2396,13993,1,1
PHT,768,13994,1,1
PHT,2689,13995,1,1
PHT,2581,13996,1,1
PHT,628,13997,1,1
PHT,1495,13998,1,1
PHT,2377,13999,1,1
PHT,2404,14000,1,1
PHT,2594,14001,1,1
PHT,502,14002,1,1
PHT,1204,14003,1,1
PHT,1934,14004,1,1
PHT,1185,14005,1,1
PHT,1921,14006,1,1
PHT,1759,14007,1,1
PHT,2607,14008,1,1
PHT,509,14009,1,1
PHT,1113,14010,1,1
PHT,2048,14011,1,1
PHT,620,14012,1,1
PHT,1650,14013,1,1
PHT,1849,14014,1,1
PHT,2431,14015,1,1
PHT,631,14016,1,1
PHT,511,14017,1,1
PHT,201,14018,1,1
PHT,321,14019,1,1
PHT,1059,14020,1,1
PHT,2488,14021,1,1
PHT,1832,14022,1,1
PHT,1694,14023,1,1
PHT,2408,14024,1,1
PHT,615,14025,1,1
PHT,1469,14026,1,1
PHT,2743,14027,1,1
PHT,2959,14028,1,1
PHT,771,14029,1,1
PHT,1120,14030,1,1
PHT,2398,14031,1,1
PHT,1571,14032,1,1
PHT,757,14033,1,1
PDP,2226,14034,1,1
PDP,2473,14035,1,1
PDP,926,14036,1,1
PDP,186,14037,1,1
PDP,1886,14038,1,1
PDP,2370,14039,1,1
PDP,1420,14040,1,1
PDP,709,14041,1,1
PDP,1542,14042,1,1
PDP,1812,14043,1,1
PDP,2847,14044,1,1
PDP,760,14045,1,1
PDP,2676,14046,1,1
PDP,1562,14047,1,1
PDP,951,14048,1,1
PDP,915,14049,1,1
PDP,304,14050,1,1
PDP,436,14051,1,1
PDP,2683,14052,1,1
PDP,1082,14053,1,1
PDP,554,14054,1,1
PDP,2775,14055,1,1
PDP,431,14056,1,1
PDP,2251,14057,1,1
PDP,118,14058,1,1
PDP,1041,14059,1,1
PDP,1616,14060,1,1
PDP,680,14061,1,1
PDP,2339,14062,1,1
PDP,2594,14063,1,1
PDP,776,14064,1,1
PDP,912,14065,1,1
PDP,920,14066,1,1
PDP,729,14067,1,1
PDP,2955,14068,1,1
PDP,958,14069,1,1
PDP,1592,14070,1,1
PDP,2517,14071,1,1
PDP,2641,14072,1,1
PDP,2498,14073,1,1
PDP,1761,14074,1,1
PDP,2974,14075,1,1
PDP,2434,14076,1,1
PDP,1479,14077,1,1
PDP,2424,14078,1,1
PDP,2325,14079,1,1
PDP,437,14080,1,1
PDP,275,14081,1,1
PDP,1109,14082,1,1
PDP,2252,14083,1,1
PDP,2764,14084,1,1
PDP,1457,14085,1,1
PDP,457,14086,1,1
PDP,1959,14087,1,1
PDP,481,14088,1,1
PDP,123,14089,1,1
PDP,414,14090,1,1
PDP,202,14091,1,1
PDP,2863,14092,1,1
PDP,2423,14093,1,1
PDP,1595,14094,1,1
PDP,2316,14095,1,1
PDP,8,14096,1,1
PDP,1026,14097,1,1
PDP,509,14098,1,1
PDP,2849,14099,1,1
PDP,1581,14100,1,1
PDP,1196,14101,1,1
PDP,2980,14102,1,1
PDP,2716,14103,1,1
PDP,439,14104,1,1
PDP,1365,14105,1,1
PDP,168,14106,1,1
PDP,29,14107,1,1
PDP,2570,14108,1,1
PUG,33,14109,1,1
PUG,2288,14110,1,1
PUG,1584,14111,1,1
PUG,1391,14112,1,1
PUG,2525,14113,1,1
PUG,191,14114,1,1
PUG,1655,14115,1,1
PUG,2815,14116,1,1
PUG,169,14117,1,1
PUG,1211,14118,1,1
PUG,746,14119,1,1
PUG,1972,14120,1,1
PUG,1658,14121,1,1
PUG,2681,14122,1,1
PUG,1939,14123,1,1
PUG,2249,14124,1,1
PUG,2653,14125,1,1
PUG,1245,14126,1,1
PUG,991,14127,1,1
PUG,332,14128,1,1
PUG,691,14129,1,1
PUG,2247,14130,1,1
PUG,863,14131,1,1
PUG,386,14132,1,1
PUG,1616,14133,1,1
PUG,1473,14134,1,1
PUG,1752,14135,1,1
PUG,521,14136,1,1
PUG,1723,14137,1,1
PUG,1528,14138,1,1
PUG,2078,14139,1,1
PUG,2431,14140,1,1
PUG,784,14141,1,1
PUG,2699,14142,1,1
PUG,1848,14143,1,1
PUG,856,14144,1,1
PUG,1623,14145,1,1
PUG,1165,14146,1,1
PUG,246,14147,1,1
PUG,528,14148,1,1
PUG,2762,14149,1,1
PUG,43,14150,1,1
PUG,2389,14151,1,1
PUG,2040,14152,1,1
PUG,809,14153,1,1
PUG,708,14154,1,1
PUG,1235,14155,1,1
PUG,1415,14156,1,1
PUG,1464,14157,1,1
PUG,16,14158,1,1
PUG,1993,14159,1,1
PUG,2746,14160,1,1
PUG,393,14161,1,1
PUG,2740,14162,1,1
PUG,2555,14163,1,1
PUG,2630,14164,1,1
PUG,1942,14165,1,1
PUG,1058,14166,1,1
PUG,2511,14167,1,1
PUG,944,14168,1,1
PUG,1570,14169,1,1
PUG,1958,14170,1,1
PUG,2199,14171,1,1
PUG,2706,14172,1,1
PUG,792,14173,1,1
PUG,1683,14174,1,1
PUG,1582,14175,1,1
PUG,2494,14176,1,1
PUG,2118,14177,1,1
PUG,2719,14178,1,1
PUG,2291,14179,1,1
PUG,2900,14180,1,1
PUG,1548,14181,1,1
PUG,1761,14182,1,1
PUG,655,14183,1,1
PUG,2797,14184,1,1
PUG,907,14185,1,1
PUG,1819,14186,1,1
PUG,1550,14187,1,1
PUG,1402,14188,1,1
PUG,2273,14189,1,1
PUG,1857,14190,1,1
PUG,2917,14191,1,1
PUG,1278,14192,1,1
PUG,77,14193,1,1
PUG,27,14194,1,1
PUG,2526,14195,1,1
PUG,2849,14196,1,1
PUG,2406,14197,1,1
PUG,1992,14198,1,1
PUG,2838,14199,1,1
PUG,791,14200,1,1
PUG,222,14201,1,1
PUG,717,14202,1,1
PUG,1789,14203,1,1
PUG,80,14204,1,1
PUG,1466,14205,1,1
PUG,601,14206,1,1
PUG,903,14207,1,1
PUG,1727,14208,1,1
PUG,2606,14209,1,1
PUG,366,14210,1,1
PUG,2703,14211,1,1
PUG,2820,14212,1,1
PUG,2155,14213,1,1
PUG,484,14214,1,1
PUG,1885,14215,1,1
PUG,509,14216,1,1
PUG,2863,14217,1,1
PUG,2617,14218,1,1
PUG,2479,14219,1,1
PUG,1608,14220,1,1
PUG,429,14221,1,1
PUG,209,14222,1,1
PUG,2620,14223,1,1
PUG,570,14224,1,1
PUG,266,14225,1,1
PUG,540,14226,1,1
PUG,1551,14227,1,1
PUG,516,14228,1,1
PUG,2147,14229,1,1
PUG,2989,14230,1,1
PUG,2997,14231,1,1
PUG,395,14232,1,1
PUG,1971,14233,1,1
PUG,566,14234,1,1
PUG,461,14235,1,1
PUG,1032,14236,1,1
PUG,1893,14237,1,1
PUG,2568,14238,1,1
PUG,2051,14239,1,1
PUG,401,14240,1,1
PUG,2893,14241,1,1
PUG,2540,14242,1,1
PUG,271,14243,1,1
PUG,2363,14244,1,1
PUG,652,14245,1,1
PUG,55,14246,1,1
PUG,2378,14247,1,1
PUG,2576,14248,1,1
PUG,132,14249,1,1
PUG,1495,14250,1,1
PUG,2590,14251,1,1
PUG,458,14252,1,1
PUG,2597,14253,1,1
PUG,1025,14254,1,1
PUG,2876,14255,1,1
PUG,1436,14256,1,1
PUG,358,14257,1,1
PUG,2067,14258,1,1
PUG,2971,14259,1,1
PUG,2701,14260,1,1
PUG,1768,14261,1,1
PUG,805,14262,1,1
PUG,405,14263,1,1
PUG,2545,14264,1,1
PUG,851,14265,1,1
PUG,334,14266,1,1
PUG,1682,14267,1,1
PUG,2492,14268,1,1
PUG,390,14269,1,1
PUG,1250,14270,1,1
PUG,2126,14271,1,1
PUG,527,14272,1,1
PUG,1283,14273,1,1
PUG,1970,14274,1,1
PUG,1026,14275,1,1
PUG,87,14276,1,1
PUG,755,14277,1,1
PUG,2375,14278,1,1
PUG,2782,14279,1,1
PUG,2804,14280,1,1
PUG,2535,14281,1,1
PUG,595,14282,1,1
PUG,2466,14283,1,1
PUG,1159,14284,1,1
PUG,2074,14285,1,1
PUG,1493,14286,1,1
PUG,1154,14287,1,1
PUG,409,14288,1,1
PUG,1148,14289,1,1
PUG,2966,14290,1,1
PUG,740,14291,1,1
PUG,239,14292,1,1
PUG,842,14293,1,1
PUG,2504,14294,1,1
PUG,1430,14295,1,1
PUG,90,14296,1,1
PUG,2806,14297,1,1
PUG,35,14298,1,1
PUG,795,14299,1,1
PUG,2057,14300,1,1
PUG,884,14301,1,1
PUG,641,14302,1,1
PUG,45,14303,1,1
PUG,2289,14304,1,1
PUG,772,14305,1,1
PUG,259,14306,1,1
PUG,2553,14307,1,1
PUG,321,14308,1,1
PUG,2591,14309,1,1
PUG,227,14310,1,1
PUG,1845,14311,1,1
PUG,1174,14312,1,1
PUG,2398,14313,1,1
PUG,2359,14314,1,1
PUG,1818,14315,1,1
PUG,2724,14316,1,1
ARENA,2081,14317,1,1
ARENA,2580,14318,1,1
ARENA,2967,14319,1,1
ARENA,64,14320,1,1
ARENA,751,14321,1,1
ARENA,95,14322,1,1
ARENA,2400,14323,1,1
ARENA,1220,14324,1,1
ARENA,300,14325,1,1
ARENA,1275,14326,1,1
ARENA,159,14327,1,1
ARENA,2068,14328,1,1
ARENA,2838,14329,1,1
ARENA,2778,14330,1,1
ARENA,495,14331,1,1
ARENA,2602,14332,1,1
ARENA,2017,14333,1,1
ARENA,2758,14334,1,1
ARENA,2824,14335,1,1
ARENA,2839,14336,1,1
ARENA,750,14337,1,1
ARENA,1089,14338,1,1
ARENA,1145,14339,1,1
ARENA,23,14340,1,1
ARENA,991,14341,1,1
ARENA,1654,14342,1,1
ARENA,245,14343,1,1
ARENA,1375,14344,1,1
ARENA,2170,14345,1,1
ARENA,96,14346,1,1
ARENA,1480,14347,1,1
ARENA,1422,14348,1,1
ARENA,2307,14349,1,1
ARENA,308,14350,1,1
ARENA,925,14351,1,1
ARENA,1627,14352,1,1
ARENA,2340,14353,1,1
ARENA,809,14354,1,1
ARENA,75,14355,1,1
ARENA,1611,14356,1,1
ARENA,242,14357,1,1
ARENA,1945,14358,1,1
ARENA,2636,14359,1,1
ARENA,1644,14360,1,1
ARENA,2027,14361,1,1
ARENA,1809,14362,1,1
ARENA,176,14363,1,1
ARENA,2892,14364,1,1
ARENA,1710,14365,1,1
ARENA,846,14366,1,1
ARENA,2557,14367,1,1
ARENA,171,14368,1,1
ARENA,552,14369,1,1
ARENA,1228,14370,1,1
ARENA,501,14371,1,1
ARENA,1970,14372,1,1
ARENA,1443,14373,1,1
ARENA,288,14374,1,1
ARENA,2806,14375,1,1
ARENA,789,14376,1,1
ARENA,820,14377,1,1
ARENA,2382,14378,1,1
ARENA,2184,14379,1,1
ARENA,2508,14380,1,1
ARENA,2365,14381,1,1
ARENA,2499,14382,1,1
ARENA,378,14383,1,1
ARENA,2369,14384,1,1
ARENA,679,14385,1,1
ARENA,1543,14386,1,1
ARENA,1867,14387,1,1
ARENA,1395,14388,1,1
ARENA,1191,14389,1,1
ARENA,2140,14390,1,1
ARENA,2500,14391,1,1
ARENA,595,14392,1,1
ARENA,1055,14393,1,1
ARENA,2677,14394,1,1
ARENA,2420,14395,1,1
ARENA,813,14396,1,1
ARENA,769,14397,1,1
ARENA,2611,14398,1,1
ARENA,525,14399,1,1
ARENA,2206,14400,1,1
ARENA,408,14401,1,1
ARENA,533,14402,1,1
ARENA,1131,14403,1,1
ARENA,943,14404,1,1
ARENA,1759,14405,1,1
ARENA,2143,14406,1,1
ARENA,800,14407,1,1
ARENA,2193,14408,1,1
ARENA,2065,14409,1,1
ARENA,882,14410,1,1
ARENA,1775,14411,1,1
ARENA,482,14412,1,1
ARENA,1514,14413,1,1
ARENA,1210,14414,1,1
ARENA,2039,14415,1,1
ARENA,2632,14416,1,1
ARENA,1915,14417,1,1
ARENA,1694,14418,1,1
ARENA,1786,14419,1,1
ARENA,2113,14420,1,1
ARENA,1468,14421,1,1
ARENA,1250,14422,1,1
ARENA,1057,14423,1,1
ARENA,1007,14424,1,1
ARENA,2956,14425,1,1
ARENA,1273,14426,1,1
ARENA,306,14427,1,1
ARENA,382,14428,1,1
ARENA,2087,14429,1,1
ARENA,681,14430,1,1
ARENA,202,14431,1,1
ARENA,2256,14432,1,1
ARENA,1345,14433,1,1
ARENA,2341,14434,1,1
ARENA,1772,14435,1,1
ARENA,1566,14436,1,1
ARENA,1948,14437,1,1
ARENA,2373,14438,1,1
ARENA,1445,14439,1,1
ARENA,1324,14440,1,1
ARENA,484,14441,1,1
ARENA,1663,14442,1,1
ARENA,1366,14443,1,1
ARENA,483,14444,1,1
ARENA,2666,14445,1,1
ARENA,1165,14446,1,1
ARENA,2865,14447,1,1
ARENA,2165,14448,1,1
ARENA,1555,14449,1,1
ARENA,402,14450,1,1
ARENA,1817,14451,1,1
ARENA,2377,14452,1,1
ARENA,220,14453,1,1
ARENA,2896,14454,1,1
ARENA,2686,14455,1,1
ARENA,2633,14456,1,1
ARENA,1880,14457,1,1
ARENA,2243,14458,1,1
ARENA,1196,14459,1,1
ARENA,2275,14460,1,1
ARENA,2349,14461,1,1
ARENA,184,14462,1,1
ARENA,352,14463,1,1
ARENA,1889,14464,1,1
ARENA,1955,14465,1,1
ARENA,130,14466,1,1
ARENA,1721,14467,1,1
ARENA,576,14468,1,1
ARENA,2678,14469,1,1
ARENA,1240,14470,1,1
ARENA,684,14471,1,1
ARENA,1535,14472,1,1
FSLN,1714,14473,1,1
FSLN,13,14474,1,1
FSLN,2629,14475,1,1
FSLN,2135,14476,1,1
FSLN,1530,14477,1,1
FSLN,377,14478,1,1
FSLN,1924,14479,1,1
FSLN,2236,14480,1,1
FSLN,2553,14481,1,1
FSLN,2391,14482,1,1
FSLN,343,14483,1,1
FSLN,1394,14484,1,1
FSLN,2462,14485,1,1
FSLN,1652,14486,1,1
FSLN,2016,14487,1,1
FSLN,2251,14488,1,1
FSLN,2898,14489,1,1
FSLN,2714,14490,1,1
FSLN,28,14491,1,1
FSLN,610,14492,1,1
FSLN,870,14493,1,1
FSLN,2880,14494,1,1
FSLN,2089,14495,1,1
FSLN,1687,14496,1,1
FSLN,1193,14497,1,1
FSLN,961,14498,1,1
FSLN,1647,14499,1,1
FSLN,2846,14500,1,1
FSLN,340,14501,1,1
FSLN,2967,14502,1,1
FSLN,2874,14503,1,1
FSLN,315,14504,1,1
FSLN,1563,14505,1,1
FSLN,52,14506,1,1
FSLN,2733,14507,1,1
FSLN,2123,14508,1,1
FSLN,2395,14509,1,1
FSLN,1944,14510,1,1
FSLN,2575,14511,1,1
FSLN,2018,14512,1,1
FSLN,773,14513,1,1
FSLN,1784,14514,1,1
FSLN,256,14515,1,1
FSLN,1637,14516,1,1
FSLN,1420,14517,1,1
FSLN,439,14518,1,1
FSLN,1374,14519,1,1
FSLN,2845,14520,1,1
FSLN,1528,14521,1,1
FSLN,56,14522,1,1
FSLN,2126,14523,1,1
FSLN,1663,14524,1,1
FSLN,2425,14525,1,1
FSLN,1390,14526,1,1
FSLN,1678,14527,1,1
FSLN,2973,14528,1,1
FSLN,2376,14529,1,1
FSLN,2175,14530,1,1
FSLN,2374,14531,1,1
FSLN,2387,14532,1,1
FSLN,1408,14533,1,1
FSLN,2762,14534,1,1
FSLN,2450,14535,1,1
FSLN,50,14536,1,1
FSLN,764,14537,1,1
FSLN,463,14538,1,1
FSLN,1797,14539,1,1
FSLN,2298,14540,1,1
FSLN,2873,14541,1,1
FSLN,2182,14542,1,1
FSLN,2417,14543,1,1
FSLN,1453,14544,1,1
FSLN,2,14545,1,1
FSLN,2806,14546,1,1
FSLN,2931,14547,1,1
FSLN,411,14548,1,1
FSLN,1224,14549,1,1
FSLN,785,14550,1,1
FSLN,493,14551,1,1
FSLN,2041,14552,1,1
FSLN,960,14553,1,1
FSLN,1362,14554,1,1
FSLN,257,14555,1,1
FSLN,2345,14556,1,1
FSLN,1393,14557,1,1
FSLN,489,14558,1,1
FSLN,48,14559,1,1
FSLN,1274,14560,1,1
FSLN,1139,14561,1,1
FSLN,643,14562,1,1
FSLN,966,14563,1,1
FSLN,1368,14564,1,1
FSLN,474,14565,1,1
FSLN,776,14566,1,1
FSLN,2728,14567,1,1
FSLN,226,14568,1,1
FSLN,92,14569,1,1
FSLN,1587,14570,1,1
FSLN,1922,14571,1,1
FSLN,1428,14572,1,1
FSLN,2884,14573,1,1
FSLN,2709,14574,1,1
FSLN,97,14575,1,1
FSLN,1025,14576,1,1
FSLN,713,14577,1,1
FSLN,766,14578,1,1
FSLN,2198,14579,1,1
FSLN,2799,14580,1,1
FSLN,2621,14581,1,1
FSLN,2136,14582,1,1
PCD,1055,14583,1,1
PCD,1799,14584,1,1
PCD,2554,14585,1,1
PCD,333,14586,1,1
PCD,213,14587,1,1
PCD,2153,14588,1,1
PCD,1040,14589,1,1
PCD,598,14590,1,1
PCD,1627,14591,1,1
PCD,1528,14592,1,1
PCD,336,14593,1,1
PCD,1718,14594,1,1
PCD,1419,14595,1,1
PCD,2612,14596,1,1
PCD,468,14597,1,1
PCD,1687,14598,1,1
PCD,2593,14599,1,1
PCD,2724,14600,1,1
PCD,2992,14601,1,1
PCD,575,14602,1,1
PCD,2944,14603,1,1
PCD,235,14604,1,1
PCD,101,14605,1,1
PCD,2641,14606,1,1
PCD,1759,14607,1,1
PCD,2843,14608,1,1
PCD,2135,14609,1,1
PCD,2006,14610,1,1
PCD,707,14611,1,1
PCD,1234,14612,1,1
PCD,2665,14613,1,1
PCD,1479,14614,1,1
PCD,1814,14615,1,1
PCD,2488,14616,1,1
PCD,245,14617,1,1
PCD,165,14618,1,1
PCD,168,14619,1,1
PCD,2348,14620,1,1
PCD,1343,14621,1,1
PCD,1688,14622,1,1
PCD,2818,14623,1,1
PCD,2091,14624,1,1
PCD,1246,14625,1,1
PCD,2491,14626,1,1
PCD,2872,14627,1,1
PCD,1091,14628,1,1
PCD,2069,14629,1,1
PCD,633,14630,1,1
PCD,728,14631,1,1
PCD,2333,14632,1,1
PCD,2388,14633,1,1
PCD,912,14634,1,1
PCD,341,14635,1,1
PCD,2107,14636,1,1
PCD,1296,14637,1,1
PCD,2728,14638,1,1
PCD,2200,14639,1,1
PCD,1690,14640,1,1
PLH,1506,14641,1,1
PLH,947,14642,1,1
PLH,2632,14643,1,1
PLH,543,14644,1,1
PLH,2541,14645,1,1
PLH,589,14646,1,1
PLH,984,14647,1,1
PLH,784,14648,1,1
PLH,2110,14649,1,1
PLH,1968,14650,1,1
PLH,795,14651,1,1
PLH,828,14652,1,1
PLH,2936,14653,1,1
PLH,2709,14654,1,1
PLH,3,14655,1,1
PLH,1319,14656,1,1
PLH,1647,14657,1,1
PLH,727,14658,1,1
PLH,737,14659,1,1
PLH,2924,14660,1,1
PLH,860,14661,1,1
PLH,1748,14662,1,1
PLH,49,14663,1,1
PLH,2338,14664,1,1
PLH,1895,14665,1,1
PLH,1136,14666,1,1
PLH,1204,14667,1,1
PLH,1934,14668,1,1
PLH,779,14669,1,1
PLH,436,14670,1,1
PLH,632,14671,1,1
PLH,1453,14672,1,1
PLH,619,14673,1,1
PLH,1564,14674,1,1
PLH,1134,14675,1,1
PLH,647,14676,1,1
PLH,400,14677,1,1
PLH,2258,14678,1,1
PLH,128,14679,1,1
PLH,1686,14680,1,1
PLH,1278,14681,1,1
PLH,2093,14682,1,1
PLH,1985,14683,1,1
PLH,2654,14684,1,1
PLH,2417,14685,1,1
PLH,717,14686,1,1
PLH,879,14687,1,1
PLH,139,14688,1,1
PLH,142,14689,1,1
PLH,2001,14690,1,1
PLH,352,14691,1,1
PLH,2984,14692,1,1
PLH,642,14693,1,1
PLH,1860,14694,1,1
PLH,531,14695,1,1
PLH,1014,14696,1,1
PLH,1352,14697,1,1
PLH,845,14698,1,1
PLH,1205,14699,1,1
PLH,1822,14700,1,1
PLH,70,14701,1,1
PLH,2674,14702,1,1
PLH,593,14703,1,1
PLH,1118,14704,1,1
PLH,1784,14705,1,1
PLH,1841,14706,1,1
PLH,283,14707,1,1
PLH,1358,14708,1,1
PLH,2256,14709,1,1
PLH,977,14710,1,1
PLH,2308,14711,1,1
PLH,665,14712,1,1
PLH,868,14713,1,1
PLH,2477,14714,1,1
PLH,889,14715,1,1
PLH,1007,14716,1,1
PLH,2095,14717,1,1
PLH,644,14718,1,1
PLH,399,14719,1,1
PLH,1480,14720,1,1
PLH,2044,14721,1,1
PLH,1465,14722,1,1
PLH,2056,14723,1,1
PLH,1248,14724,1,1
PLH,294,14725,1,1
PLH,1343,14726,1,1
PLH,35,14727,1,1
PLH,2868,14728,1,1
PLH,201,14729,1,1
PLH,2414,14730,1,1
PLH,406,14731,1,1
PLH,446,14732,1,1
PLH,2749,14733,1,1
PLH,775,14734,1,1
PLH,671,14735,1,1
PLH,247,14736,1,1
PLH,668,14737,1,1
PLH,1577,14738,1,1
PLH,1751,14739,1,1
PLH,145,14740,1,1
PLH,1314,14741,1,1
PLH,2565,14742,1,1
PLH,2209,14743,1,1
PLH,1925,14744,1,1
PLH,1341,14745,1,1
PLH,256,14746,1,1
PLH,2005,14747,1,1
PLH,316,14748,1,1
PLH,2512,14749,1,1
PLH,1554,14750,1,1
PLH,1474,14751,1,1
PLH,2628,14752,1,1
PLH,1207,14753,1,1
PLH,171,14754,1,1
PLH,1587,14755,1,1
PLH,909,14756,1,1
PLH,1381,14757,1,1
PLH,1024,14758,1,1
PLH,259,14759,1,1
PLH,350,14760,1,1
PLH,2272,14761,1,1
PLH,1871,14762,1,1
PLH,2526,14763,1,1
PLH,585,14764,1,1
PLH,739,14765,1,1
PLH,661,14766,1,1
PLH,164,14767,1,1
PLH,2362,14768,1,1
PLH,725,14769,1,1
PLH,771,14770,1,1
PLH,1562,14771,1,1
PLH,2521,14772,1,1
PLH,208,14773,1,1
PLH,732,14774,1,1
PLH,2817,14775,1,1
PLH,2668,14776,1,1
PLH,982,14777,1,1
PLH,1708,14778,1,1
PLH,293,14779,1,1
PLH,549,14780,1,1
PLH,1363,14781,1,1
PLH,1456,14782,1,1
PLH,1101,14783,1,1
PLH,927,14784,1,1
PLH,1783,14785,1,1
PLH,1155,14786,1,1
PLH,1936,14787,1,1
PLH,1502,14788,1,1
PLH,785,14789,1,1
PLH,718,14790,1,1
PLH,669,14791,1,1
PLH,948,14792,1,1
PLH,2027,14793,1,1
PLH,278,14794,1,1
PLH,1601,14795,1,1
PLH,2686,14796,1,1
PLH,215,14797,1,1
PLH,2853,14798,1,1
PLH,2487,14799,1,1
PLH,1367,14800,1,1
PLH,2537,14801,1,1
PLH,337,14802,1,1
PLH,1526,14803,1,1
PLH,495,14804,1,1
PLH,1371,14805,1,1
PLH,1265,14806,1,1
PLH,2740,14807,1,1
PLH,759,14808,1,1
PLH,518,14809,1,1
PP,2031,14810,1,1
PP,2245,14811,1,1
PP,2260,14812,1,1
PP,2129,14813,1,1
PP,34,14814,1,1
PP,2368,14815,1,1
PP,1813,14816,1,1
PP,1293,14817,1,1
PP,966,14818,1,1
PP,320,14819,1,1
PP,1661,14820,1,1
PP,1670,14821,1,1
PP,2435,14822,1,1
PP,387,14823,1,1
PP,213,14824,1,1
PP,1735,14825,1,1
PP,991,14826,1,1
PP,2546,14827,1,1
PP,996,14828,1,1
PP,212,14829,1,1
PP,2454,14830,1,1
PP,1360,14831,1,1
PP,2557,14832,1,1
PP,1356,14833,1,1
PP,909,14834,1,1
PP,1693,14835,1,1
PP,1017,14836,1,1
PP,612,14837,1,1
PP,2889,14838,1,1
PP,115,14839,1,1
PP,2203,14840,1,1
PP,1054,14841,1,1
PP,2212,14842,1,1
PP,377,14843,1,1
PP,1153,14844,1,1
PP,2511,14845,1,1
PP,1281,14846,1,1
PP,2022,14847,1,1
PP,1895,14848,1,1
PP,1011,14849,1,1
PP,2541,14850,1,1
PP,2562,14851,1,1
PP,2059,14852,1,1
PP,2284,14853,1,1
PP,2655,14854,1,1
PP,1956,14855,1,1
PP,524,14856,1,1
PP,2328,14857,1,1
PP,2693,14858,1,1
PP,2060,14859,1,1
PP,66,14860,1,1
PP,1221,14861,1,1
PP,102,14862,1,1
PP,1378,14863,1,1
PP,361,14864,1,1
PP,1357,14865,1,1
PP,1015,14866,1,1
PP,1319,14867,1,1
PP,626,14868,1,1
PP,2177,14869,1,1
PP,795,14870,1,1
PP,2679,14871,1,1
PP,113,14872,1,1
PP,697,14873,1,1
PP,1075,14874,1,1
PP,1091,14875,1,1
PP,231,14876,1,1
PP,1020,14877,1,1
PP,676,14878,1,1
PDG,2178,14879,1,1
PDG,2386,14880,1,1
PDG,568,14881,1,1
PDG,595,14882,1,1
PDG,1774,14883,1,1
PDG,1895,14884,1,1
PDG,2598,14885,1,1
PDG,2257,14886,1,1
PDG,202,14887,1,1
PDG,317,14888,1,1
PDG,1170,14889,1,1
PDG,494,14890,1,1
PDG,1815,14891,1,1
PDG,1552,14892,1,1
PDG,1195,14893,1,1
PDG,702,14894,1,1
PDG,639,14895,1,1
PDG,1299,14896,1,1
PDG,1661,14897,1,1
PDG,763,14898,1,1
PDG,1647,14899,1,1
PDG,1540,14900,1,1
PDG,2096,14901,1,1
PDG,1065,14902,1,1
PDG,1107,14903,1,1
PDG,2350,14904,1,1
PDG,448,14905,1,1
PDG,1958,14906,1,1
PDG,139,14907,1,1
PDG,934,14908,1,1
PDG,1190,14909,1,1
PDG,353,14910,1,1
PDG,1254,14911,1,1
PDG,1714,14912,1,1
PDG,2407,14913,1,1
PDG,2854,14914,1,1
PDG,2018,14915,1,1
PDG,569,14916,1,1
PDG,2645,14917,1,1
PDG,1187,14918,1,1
PDG,2130,14919,1,1
PDG,2538,14920,1,1
PDG,366,14921,1,1
PDG,2737,14922,1,1
PDG,209,14923,1,1
PDG,62,14924,1,1
PDG,2724,14925,1,1
PDG,2892,14926,1,1
PDG,2405,14927,1,1
PDG,1390,14928,1,1
PDG,1749,14929,1,1
PDG,1932,14930,1,1
PDG,931,14931,1,1
PDG,1700,14932,1,1
PDG,1806,14933,1,1
PDG,2614,14934,1,1
PDG,137,14935,1,1
PDG,518,14936,1,1
PDG,2610,14937,1,1
PDG,1343,14938,1,1
PDG,2695,14939,1,1
PDG,695,14940,1,1
PDG,873,14941,1,1
PDG,567,14942,1,1
PDG,1359,14943,1,1
PDG,605,14944,1,1
PDG,1925,14945,1,1
PDG,1824,14946,1,1
PDG,2374,14947,1,1
PDG,1908,14948,1,1
PDG,367,14949,1,1
PDG,2844,14950,1,1
PDG,1230,14951,1,1
PDG,2554,14952,1,1
PDG,1679,14953,1,1
PDG,376,14954,1,1
PDG,517,14955,1,1
PDG,1040,14956,1,1
PDG,1536,14957,1,1
PDG,1188,14958,1,1
PDG,77,14959,1,1
PDG,2668,14960,1,1
PDG,1962,14961,1,1
PDG,1053,14962,1,1
PDG,824,14963,1,1
PDG,878,14964,1,1
PDG,1382,14965,1,1
PDG,827,14966,1,1
PDG,651,14967,1,1
PDG,2392,14968,1,1
PDG,1924,14969,1,1
PDG,1105,14970,1,1
PDG,822,14971,1,1
PDG,329,14972,1,1
PDG,563,14973,1,1
PDG,1660,14974,1,1
PDG,2339,14975,1,1
PDG,1963,14976,1,1
PDG,1814,14977,1,1
PDG,1470,14978,1,1
PDG,65,14979,1,1
PDG,582,14980,1,1
PDG,627,14981,1,1
PDG,1907,14982,1,1
PDG,1712,14983,1,1
PDG,18,14984,1,1
PDG,1734,14985,1,1
PDG,2699,14986,1,1
PDG,1430,14987,1,1
PDG,2973,14988,1,1
PDG,260,14989,1,1
PDG,1295,14990,1,1
PDG,2300,14991,1,1
